source_id,ra,dec,g0,bp_rp0,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,v_hel,v_hel_error,good_cand_ibata
2967677373378985472,86.33260708677429,-18.12382621530331,17.065623975458607,0.6626853777910784,0.4029055355539649,0.09069524691007763,24.296225179034423,0.11856155086006645,-23.319035687730803,0.1516518852127367,,,
2991875597079477632,87.48858810013408,-17.06796227168679,18.337321156096284,0.8158161070639142,-0.09639581834749668,0.2294320570664325,23.936525175411703,0.3922221750394636,-23.64622688950137,0.4787667854586325,,,
2995866068375237632,87.59074815119179,-14.204534956839073,16.195902898359822,0.6116209100540845,0.2322089484248344,0.07499397082993041,24.819730818529425,0.15129046887716885,-24.04689662567622,0.20425558378323594,,,
2967375007681446784,87.60766369731277,-18.631895621734355,17.430200359388287,0.6912007456227034,0.27553919864210485,0.10364386791275876,24.28176567396085,0.15618879657475546,-23.562283543346076,0.2111506575415396,,,
2991860440139396608,88.22449625300993,-16.869004494412124,18.5214946566281,0.8553118047252459,-0.03805480112281996,0.2740779790144006,22.94472763372402,0.5000852411508202,-22.846738076482573,0.6784317392062846,,,
2966606032438342144,88.59965704275993,-19.401266847125207,17.85385093148155,0.7573119906947567,0.2674239415969,0.1334971886753942,23.40951338558713,0.1953055375647645,-22.275404904921217,0.2470338534846788,,,
2990764089607487488,88.67398015672886,-18.26004244873403,19.60476507538336,1.1942912980439857,0.4920869196072483,0.534128644817477,24.84740526713859,0.541831447502362,-21.767442140576378,0.9941150041863576,,,
2966413828356833152,88.80245029748768,-19.505076628800047,17.189654620945962,0.6905112086907429,0.2143608984633193,0.09284374909241497,23.319882142632704,0.12856343000210038,-22.20842949299593,0.1722561132290639,,,
2918181822364292736,89.17674124518517,-20.328538509421662,17.952687931944887,0.7655607206508549,0.24707791705882226,0.1450525305436162,24.240205993903732,0.18408001635452875,-22.343901206167153,0.298527825481915,,,
2917037990975375872,90.74981363607313,-21.78862152029048,18.936652517897496,1.0031807937650887,0.1270319947310622,0.2864222370947515,24.14140215290802,0.2020365315489964,-21.95452385504475,0.5409688422711857,,,
2916935594654099712,90.84345201105243,-22.398542404281105,17.684684209657444,0.7233474852626836,0.3217266507259515,0.16442200151885766,24.14358286924945,0.14815084558147412,-22.085166305448503,0.2842326466720509,,,
2917978004694480128,90.97431591125931,-20.5595905806232,16.955875997548908,0.6436653537228101,0.26117356730937186,0.07690982268245775,23.90644311778311,0.1250052075716643,-22.08693756634352,0.16773437228073726,,,
2917953811141134464,91.06224647142125,-20.805911438625646,19.45463183318836,1.0396197926577435,0.6151710815756142,0.4362298158739931,22.61427288925657,0.6184901259501162,-21.393958583775607,0.9016487075624026,,,
2941157702670871680,91.86749616048286,-20.964928305341804,16.50412368018574,0.6451241777264939,0.4038472446648628,0.07390408282682481,23.810843741507664,0.08879030908795905,-21.882011207372056,0.15357794495471114,,,
2941141931553193856,92.2364840788952,-21.16864725059065,17.772441613839266,0.7752464464648834,0.3032057488857721,0.11550029687555775,23.10469587599468,0.10830760449959828,-21.821309318145307,0.20252491290704847,,,
2941295279065097472,92.55519760052687,-20.43526197992381,15.827545691702245,0.5397542590974325,0.29021921083582297,0.04865891531555052,24.273782492683765,0.06408152978870132,-22.87996289502379,0.09686307745385872,,,
2941313725947472512,93.01383920045248,-20.278099933426443,19.62987604295832,1.1157234924869228,-0.19372756520881002,0.4904907320036135,22.566909723577066,0.6585675300317015,-22.80620365903697,1.0685943843805892,,,
2937776528320702976,93.25321034306593,-22.38678891883149,19.590362565655298,1.147501118577796,1.133173459925534,0.4360156728674348,23.47476486670621,0.35016564302846603,-21.089078882359846,0.8143046225427194,,,
2937567140077010816,93.58627531893164,-22.64461052749665,19.231194944712733,1.086348376039735,0.5643331356187791,0.3360055098926775,23.69277138158727,0.28199856169004045,-20.90257390328445,0.5755327100766369,,,
2937641636288209664,94.92114190148232,-22.25366255088093,18.007964352208592,0.7593885515893367,-0.10689340610541333,0.14614208944656498,22.706651948275407,0.12822342422801133,-21.161513491217228,0.21456250690064926,,,
2936748248729371008,95.0570015490906,-22.956569849719628,16.622404142288627,0.6284721197623468,0.32908695961371354,0.06618986956466842,23.827470372518878,0.06239602938317839,-21.40880665659055,0.10538082239741003,,,
2899980197640841600,96.12957223107666,-25.94950561331344,18.7115026358056,0.965945654990922,0.3742792252488025,0.1901233623491941,24.68805968109499,0.2458360138708867,-21.175600313325752,0.3205703338999567,,,
2924375165206138880,96.17197680294113,-24.156195318167228,18.107333942526182,0.7813071432556806,0.22982636298774226,0.13805242578432236,23.98980641415202,0.15516608032270612,-21.564096900234198,0.2386235540809794,,,
2899977792459121024,96.22297220875292,-25.961829854152235,19.635643433567704,1.1159983759977172,1.5673477058819152,0.3907832240698104,24.13019149334125,0.4484442886381881,-19.660882641160146,0.669242755953695,,,
2936627710469607296,96.26083242360744,-22.733083076237158,19.614051451832484,1.2294355348569999,-0.28466767619213224,0.4842964031201561,24.85944369507524,0.37435902597981774,-21.88731077132511,0.8065895305600131,,,
